passenger_id	Inflight wifi service	Departure/Arrival time convenient	Ease of Online booking	Gate location	Food and drink	Online boarding	Seat comfort	Inflight entertainment	On-board service	Leg room service	Baggage handling	Checkin service	Inflight service	Cleanliness
16810	3	2	2	2	3	3	3	2	1	2	4	3	3	3
88356	3	2	2	2	3	3	3	3	4	3	3	2	3	3
3875	1	1	1	1	5	2	2	2	2	2	1	4	2	2
4749	5	1	5	3	4	1	4	4	4	4	4	2	4	4
9559	5	5	5	5	4	5	4	4	4	5	4	4	4	4
112110	4	4	4	1	5	4	5	5	3	2	4	4	5	5
114915	2	2	2	2	5	5	4	5	5	5	5	5	5	5
66011	4	4	4	4	4	4	4	4	3	3	4	3	5	4
60450	1	1	1	1	2	5	4	5	5	5	5	3	5	3
129469	2	2	2	2	2	2	2	2	4	3	5	3	4	2
62153	5	5	5	5	5	5	4	5	5	5	5	5	5	3
39499	5	5	5	5	4	4	4	4	3	2	5	4	4	4
19091	2	5	4	3	4	4	4	2	2	4	2	3	2	3
48260	3	4	3	5	5	3	4	5	3	4	5	3	5	5
96830	5	5	5	5	5	5	5	5	4	4	4	5	4	5
126561	4	1	1	1	1	3	4	4	4	3	4	1	4	3
69098	1	1	3	1	5	5	4	5	5	5	5	4	5	5
89178	2	4	2	3	1	2	1	1	4	2	3	5	4	1
48501	2	2	2	2	2	2	4	2	1	1	3	1	3	2
109465	5	5	5	5	4	4	4	4	3	5	5	3	5	4
62274	3	3	3	5	3	3	3	3	4	2	5	4	5	3
98908	2	2	2	2	4	5	5	4	4	4	4	5	4	3
17357	2	5	5	5	4	4	4	0	0	1	2	2	0	3
115331	4	4	4	4	3	5	4	4	4	4	4	4	4	3
65150	4	4	0	2	5	4	4	5	5	0	5	3	5	3
42257	2	4	4	4	2	2	2	2	3	5	3	4	3	2
116136	4	3	4	3	1	4	1	1	3	4	4	2	4	1
36244	1	1	1	1	1	3	2	5	5	5	5	1	5	3
109049	2	2	2	2	1	2	2	2	2	2	2	3	2	4
111496	4	4	4	4	3	5	5	4	4	4	4	3	4	3
8105	2	2	2	2	4	2	2	2	2	2	2	2	2	2
19478	5	5	5	5	1	1	1	5	5	5	3	4	5	5
79579	4	4	4	4	4	4	4	3	3	3	3	3	3	3
26935	4	5	5	5	4	5	5	4	3	2	5	4	5	4
81010	0	0	0	3	3	4	5	3	3	3	3	4	3	5
32348	3	3	4	3	2	2	5	4	4	5	3	4	4	3
122747	1	0	1	3	2	1	3	2	4	2	5	4	3	2
88118	5	5	5	5	5	4	5	4	4	4	4	4	4	4
5622	4	3	4	1	4	4	4	1	2	5	2	4	5	4
97335	1	1	1	1	4	5	4	4	4	5	4	4	4	3
72995	3	3	5	3	2	3	2	2	2	5	2	3	2	2
21707	3	5	3	2	5	5	5	2	2	3	2	4	2	3
120201	2	5	5	5	2	4	4	2	2	2	2	4	2	3
42929	5	5	5	5	3	5	4	5	5	5	5	3	5	3
117511	3	5	3	1	1	3	1	1	4	4	4	5	5	1
125569	1	4	1	1	2	1	2	2	3	4	4	4	5	2
128566	1	5	3	3	5	3	4	5	4	2	4	5	4	5
16040	2	4	4	4	2	2	2	2	1	1	3	3	4	2
27289	4	4	4	4	3	5	4	5	5	5	5	5	5	1
61198	4	1	1	1	1	2	2	4	4	4	4	3	4	1
120723	4	4	2	4	3	4	4	4	4	4	4	4	4	3
73793	2	5	5	5	2	2	2	2	3	5	4	2	4	2
36093	3	4	3	1	1	3	1	1	5	1	2	5	1	1
66777	2	3	2	4	2	2	2	2	3	2	4	4	3	2
91068	3	3	3	2	3	3	3	3	5	3	3	4	5	3
120574	2	5	5	5	5	4	4	2	2	2	2	1	2	3
30294	4	4	4	4	5	5	5	5	2	3	4	4	5	5
99081	4	4	4	4	4	4	4	4	4	4	4	4	4	5
12094	2	4	2	2	2	4	4	5	5	2	3	4	2	4
11849	4	5	4	4	3	5	4	4	4	4	2	5	4	5
2671	4	4	4	2	2	4	2	2	5	4	5	4	4	2
55140	1	5	1	3	4	1	4	4	3	5	5	3	4	4
75362	3	2	3	3	3	4	4	4	1	2	4	4	4	4
5763	3	5	3	5	2	3	2	2	3	5	4	3	4	2
12659	1	4	1	3	3	3	4	5	5	1	5	5	5	5
21207	3	3	3	4	1	3	1	1	4	2	3	1	3	1
45421	4	4	4	4	4	1	3	4	4	4	4	5	4	3
51952	2	5	2	2	4	4	4	4	5	1	1	4	2	4
80873	3	4	3	3	3	5	4	4	4	3	4	5	4	3
119054	1	5	1	2	3	1	3	3	5	3	5	3	5	3
128651	5	4	4	1	5	1	1	4	4	5	4	1	3	1
65790	5	5	5	1	2	5	2	2	4	5	5	3	4	2
71834	1	2	2	2	5	2	3	1	1	1	1	2	1	4
94138	4	4	1	4	3	4	5	4	4	4	5	4	4	5
5255	1	2	1	2	3	1	3	3	4	2	3	1	2	3
115771	1	1	1	1	5	4	4	1	1	1	1	1	1	2
73967	3	1	3	4	4	3	3	4	2	3	4	3	3	4
32801	2	4	4	4	2	2	2	2	3	2	4	2	3	2
36503	2	2	2	2	3	1	3	4	4	4	4	3	4	5
63315	4	2	2	2	4	4	3	4	4	4	3	4	3	4
51581	2	2	5	2	4	5	3	4	4	4	4	3	4	3
77979	3	3	3	3	4	4	4	4	4	4	4	4	4	3
117451	1	1	1	4	3	1	3	3	1	1	3	1	3	3
58912	2	4	2	3	1	2	1	1	4	4	4	5	4	1
11244	3	4	3	3	5	4	5	4	4	3	2	4	4	5
122058	2	1	1	1	2	2	2	2	3	1	3	1	3	2
6133	1	1	5	1	3	5	4	3	3	3	3	5	3	3
63668	5	2	5	4	2	3	4	3	3	5	3	2	3	2
73903	3	3	3	4	3	3	3	3	2	5	4	3	4	3
104087	4	3	4	2	1	5	2	1	1	4	1	5	1	5
9170	3	5	3	3	3	5	4	4	4	5	4	3	4	3
105685	2	2	2	2	3	5	5	5	5	5	5	4	5	4
115282	4	4	4	4	4	4	3	4	4	3	4	3	4	3
16311	2	2	2	2	5	4	5	5	2	1	5	3	5	5
77671	3	2	2	3	3	2	3	3	4	1	4	3	3	3
19381	2	2	2	2	5	5	5	5	3	2	1	4	3	5
94026	4	4	4	2	4	4	3	4	3	4	5	4	5	4
122163	2	2	2	2	5	5	5	4	4	4	4	4	4	5
7179	5	5	5	5	4	5	5	5	5	4	5	5	5	4
20625	5	2	2	2	5	5	5	5	4	1	1	4	5	5
124273	5	0	5	1	3	5	4	3	5	3	4	4	5	3
1600	3	3	3	4	4	3	4	4	4	2	3	1	4	4
23359	4	2	4	2	4	4	4	4	4	3	2	4	4	4
80613	5	5	3	5	3	4	4	5	5	5	5	3	5	5
45303	3	1	1	1	1	1	5	3	3	3	3	3	3	1
21580	2	5	2	2	3	2	3	3	5	3	5	3	5	3
65318	5	5	4	5	4	5	4	2	2	2	2	3	2	5
52768	3	3	3	3	3	3	3	3	5	3	3	2	3	3
49507	3	3	3	2	5	3	5	5	1	1	1	4	5	5
121964	4	4	4	4	1	4	1	1	4	3	4	3	5	1
63942	1	4	0	1	4	5	5	4	4	0	4	4	4	3
81471	4	4	4	4	3	3	2	4	4	3	4	4	4	3
54997	3	3	3	3	5	3	4	2	2	2	2	3	2	5
59017	3	3	3	3	4	3	5	2	2	2	2	4	2	4
112287	4	4	4	1	4	4	4	4	5	2	1	4	5	4
97003	4	5	3	1	1	3	1	1	4	4	3	3	1	1
102913	3	3	3	3	3	5	4	4	4	4	4	3	4	3
21546	2	4	2	1	5	2	5	5	3	2	5	5	4	5
121044	2	4	2	3	5	2	5	5	4	3	5	4	4	5
126814	2	2	2	2	5	3	5	5	5	5	5	3	5	3
1936	2	2	2	2	5	5	5	5	5	5	5	4	5	5
17630	2	2	2	2	3	2	2	5	5	5	5	3	5	3
82979	5	5	5	5	3	5	4	4	4	4	4	5	4	4
9557	5	5	5	5	4	5	5	4	4	5	4	5	4	3
76350	1	2	1	1	2	5	5	4	4	4	4	5	4	4
94609	4	4	4	4	3	5	4	5	5	5	4	4	5	5
86573	2	2	2	4	3	2	3	3	3	3	3	3	4	3
38421	3	3	3	3	3	3	3	3	4	3	1	5	4	3
12479	2	5	2	2	2	2	5	2	3	2	4	5	4	2
108382	4	1	4	3	1	4	1	1	3	1	3	2	4	1
99249	2	2	2	3	1	2	1	1	4	4	4	3	4	1
128013	2	2	2	2	5	4	5	5	5	5	5	5	5	3
3468	2	0	2	1	5	5	5	5	5	2	5	5	5	5
71012	5	5	5	5	3	4	5	5	5	5	5	4	5	3
116293	3	4	3	4	1	3	1	1	3	1	4	3	2	1
103164	4	2	4	4	5	4	5	5	4	2	3	3	4	5
29908	5	5	5	5	5	2	1	5	5	5	5	3	5	5
37280	5	4	4	4	1	2	3	5	5	5	5	1	5	2
90266	5	5	5	5	4	4	4	3	5	5	5	4	3	4
63145	1	1	1	1	3	4	4	4	4	5	4	5	4	3
113897	1	5	1	5	1	1	2	1	1	1	1	1	1	2
80519	3	5	3	2	5	3	5	5	3	1	5	1	5	5
107210	2	2	2	2	5	2	5	5	4	5	5	4	4	5
48034	4	5	5	5	4	1	4	3	1	4	3	4	2	4
49907	0	3	0	4	3	0	3	3	5	2	3	3	4	3
15360	1	1	1	1	3	4	1	5	5	5	5	5	5	4
107856	2	2	2	2	4	5	5	5	5	5	5	4	5	5
96716	1	1	1	4	2	1	2	2	2	3	3	3	3	2
57625	2	1	1	3	2	1	2	2	5	3	5	4	4	2
87442	2	2	4	2	4	5	4	5	5	5	5	4	5	3
115872	5	1	1	1	5	5	5	5	2	1	2	5	5	5
37667	4	3	4	3	4	4	5	3	3	4	3	5	3	2
102881	3	5	3	4	3	3	3	3	4	1	3	5	3	3
107099	3	5	4	4	1	2	5	3	3	4	1	4	3	5
55791	2	1	1	4	2	4	4	3	5	2	4	4	2	4
4388	3	5	3	1	3	3	3	3	3	4	4	3	5	3
44731	4	4	5	5	4	4	4	4	2	1	1	4	4	4
102620	3	5	3	5	2	3	2	2	3	3	4	3	4	2
53749	3	3	4	4	2	4	2	2	2	1	4	4	4	2
126263	2	2	2	3	2	1	4	3	3	3	4	4	2	4
18176	4	4	4	3	4	4	4	4	5	3	5	4	4	4
121318	0	5	0	4	5	0	5	5	5	3	5	3	4	5
120225	2	2	2	4	3	2	3	3	2	2	3	2	3	3
60742	2	2	2	2	4	4	4	4	5	3	4	5	5	4
82016	4	5	4	4	3	4	3	3	4	2	5	5	4	3
58490	5	5	5	5	5	5	5	5	3	4	4	3	5	5
100263	4	4	4	4	5	5	5	3	5	4	5	5	3	5
57121	3	1	1	1	4	4	3	3	3	3	3	3	3	1
15260	4	3	4	4	4	4	4	4	4	5	4	4	4	4
97911	0	4	0	4	5	0	5	5	4	4	5	5	5	5
115837	3	0	3	2	3	3	3	3	1	3	4	1	5	3
28457	0	5	0	1	0	5	5	3	4	5	5	5	5	5
104313	3	3	2	3	4	5	5	5	5	5	5	4	5	4
39072	3	3	3	4	2	3	2	2	1	1	4	3	4	2
128176	1	2	5	2	1	2	1	1	2	2	3	4	4	1
112243	3	2	3	3	5	5	5	4	2	5	4	5	5	5
24065	4	5	5	5	5	4	1	4	4	4	4	4	4	1
12170	3	3	3	4	1	3	1	1	3	5	3	2	4	1
5803	3	3	3	3	2	3	2	2	5	2	4	3	4	2
17005	3	3	5	3	5	5	4	4	4	4	4	5	4	3
9072	4	2	4	4	1	4	1	1	2	4	3	1	4	1
56156	1	1	1	1	4	4	4	4	3	4	5	3	5	4
49879	3	3	3	3	5	1	1	4	4	4	4	2	4	1
78234	1	1	1	1	4	5	5	4	4	4	4	3	4	3
23979	1	1	1	1	2	4	5	4	4	4	4	5	4	3
113199	5	0	5	3	4	5	2	4	3	5	5	3	5	4
73887	1	1	1	1	5	5	5	5	4	4	5	5	5	5
68000	0	0	0	3	3	5	5	1	1	1	1	4	1	4
69413	4	3	4	4	5	5	5	4	4	4	4	3	4	4
26761	3	5	4	2	4	4	4	4	5	3	4	5	4	4
64701	1	3	3	3	5	3	3	4	4	4	1	3	4	3
36377	4	4	4	4	4	4	4	4	4	4	4	3	4	2
25233	0	5	0	2	1	0	1	1	5	1	3	5	1	1
36416	4	4	4	3	3	4	3	3	2	5	5	5	1	3
71469	4	4	4	4	5	4	5	5	4	3	5	4	4	5
26626	2	3	3	3	1	2	3	2	2	2	2	2	2	2
72406	1	1	1	1	1	1	1	1	4	2	4	2	4	1
79582	4	4	4	4	3	4	4	4	4	4	4	3	4	3
55969	3	3	3	3	5	5	5	5	5	4	5	4	5	5
85246	5	5	5	2	1	5	1	1	1	2	5	3	5	1
75174	3	1	1	1	3	3	3	3	2	2	2	3	3	3
50505	4	3	4	3	2	4	3	3	3	4	5	4	3	2
57856	2	4	2	4	2	1	2	4	2	4	4	2	5	2
75346	2	4	2	4	2	3	5	3	3	4	5	5	4	5
23259	3	5	3	4	2	3	2	2	5	3	5	5	4	2
46011	2	0	2	4	1	2	5	1	5	4	5	3	5	1
53413	5	5	5	5	5	5	5	5	1	3	3	4	1	5
123560	5	5	5	3	2	5	2	2	4	3	3	4	4	2
128777	3	3	3	3	2	5	5	3	3	3	3	4	3	3
114619	2	2	2	2	2	5	4	4	4	4	4	4	4	3
217	2	5	2	1	5	2	5	5	4	3	4	4	4	5
4110	4	4	4	4	4	4	4	4	4	4	4	5	4	5
78446	4	4	4	4	2	4	2	2	5	3	4	5	4	2
7017	2	4	2	4	4	2	4	4	2	5	3	1	3	4
16254	4	4	4	3	3	4	3	3	2	5	3	4	1	3
45852	5	1	1	1	5	4	5	5	1	1	3	4	3	5
64004	2	4	2	2	4	2	4	4	1	3	5	3	5	4
78310	1	5	4	4	1	2	1	1	3	1	3	3	4	1
127082	2	0	2	4	4	2	2	4	4	3	5	4	1	4
47006	2	1	2	2	4	2	4	4	4	3	2	1	2	4
43972	5	3	5	3	2	5	2	2	5	5	5	4	4	2
119682	5	4	5	3	5	4	4	5	5	4	5	4	4	4
3616	4	4	4	4	5	4	4	4	4	4	4	3	4	3
40304	1	3	1	3	3	4	2	2	2	1	2	1	2	4
120760	3	3	2	3	2	5	4	2	2	2	2	3	2	4
8115	2	3	5	3	5	3	3	2	2	2	2	4	2	3
36058	4	2	2	2	4	4	1	4	2	3	1	1	2	4
58068	2	4	1	4	2	3	4	2	2	2	2	1	2	3
125757	2	2	2	2	3	4	4	4	4	4	4	5	4	5
94659	2	5	5	5	2	2	2	2	4	2	4	4	4	2
97953	4	4	4	4	4	1	2	4	4	4	4	2	4	2
78114	4	4	4	4	5	4	5	5	5	5	5	4	5	5
77532	3	4	4	3	5	4	3	5	4	3	4	3	5	5
80601	4	3	3	2	4	3	4	4	5	2	5	5	4	4
62020	3	3	3	1	4	3	1	4	3	4	5	4	5	4
99600	3	5	3	5	5	3	5	5	2	4	4	1	4	5
62446	3	3	3	3	5	4	4	5	5	5	5	3	5	3
29914	5	1	1	1	5	2	2	5	5	5	5	1	5	4
96450	1	1	1	1	3	4	5	5	5	5	5	5	5	3
107479	4	4	4	4	5	5	5	5	5	5	5	4	5	4
115588	2	3	3	3	2	2	2	2	1	2	4	1	3	2
112892	1	5	5	5	1	1	1	1	2	1	3	1	3	1
96804	4	4	4	1	2	4	2	2	4	5	5	4	5	2
98887	2	3	3	4	5	3	5	5	3	5	3	2	3	5
58394	5	5	5	3	1	5	1	1	4	5	4	5	4	1
17658	4	1	3	3	1	3	4	1	4	1	3	2	3	1
51563	4	1	1	1	4	4	4	4	3	3	1	2	3	4
114287	3	5	2	3	4	2	4	4	3	5	5	4	5	4
95974	2	3	2	2	5	4	4	5	5	5	5	5	5	5
35423	3	4	3	2	2	3	2	2	3	3	4	3	5	2
98723	4	4	3	3	4	3	4	4	5	1	3	2	1	4
117443	4	4	4	3	5	4	5	5	3	3	4	3	5	5
47902	1	1	5	1	5	5	5	5	3	3	3	1	3	5
84336	1	4	4	4	1	1	1	1	1	4	4	2	4	1
35611	1	5	1	1	2	1	5	2	3	2	4	3	4	2
787	4	4	4	4	3	4	5	4	4	5	4	3	4	4
6164	3	3	3	4	3	3	3	3	4	5	4	4	4	3
111698	2	5	1	3	4	1	3	4	4	5	5	4	4	4
51329	1	1	1	1	4	1	4	4	1	4	4	4	5	4
97195	2	3	2	3	2	2	2	3	3	4	4	2	3	2
51306	2	1	4	1	2	2	2	2	1	3	3	4	3	2
60876	3	3	3	3	4	5	4	4	3	2	4	4	4	4
98658	3	4	3	3	3	3	3	3	4	5	4	4	4	3
79373	1	1	1	1	5	5	4	5	5	5	5	4	5	4
41573	5	4	5	3	4	5	4	4	5	4	4	3	4	4
17698	2	2	2	2	5	4	5	5	2	5	2	1	3	5
9064	1	3	3	3	1	2	2	3	3	3	1	4	3	1
109937	3	5	3	4	2	4	5	2	2	3	5	3	2	5
91986	1	3	3	3	1	1	1	1	4	1	4	1	4	1
85593	0	0	0	1	2	2	5	3	3	3	3	1	3	4
127131	2	2	2	4	2	2	2	2	2	1	3	4	4	2
72336	2	2	2	2	5	5	5	4	4	4	4	5	4	5
92079	3	3	3	3	1	3	1	1	3	2	4	1	3	1
129624	0	0	0	1	5	5	5	5	3	2	5	4	5	5
33264	4	4	4	4	5	4	5	5	3	2	4	4	5	5
7809	1	5	5	5	2	4	3	2	2	1	2	3	2	1
15204	4	4	4	4	2	4	4	4	4	4	4	4	4	4
91327	2	1	1	1	4	1	1	2	2	2	2	3	2	1
35098	4	1	2	2	4	4	4	4	3	2	4	4	5	4
109569	4	3	4	3	2	4	3	2	2	4	3	4	3	2
1016	1	1	1	1	4	1	4	4	4	2	2	2	2	4
101713	2	1	1	3	1	1	1	1	3	3	4	3	4	1
61813	1	5	1	1	3	4	5	2	2	1	5	3	2	3
119989	2	2	2	4	3	2	3	3	3	4	3	2	3	3
51604	3	3	3	3	3	4	4	5	5	5	5	3	5	2
109352	3	5	3	1	4	3	5	4	4	3	3	4	4	4
128573	3	1	1	1	3	3	3	3	2	3	4	2	3	3
79499	1	1	5	1	5	5	5	5	4	5	4	5	4	5
99632	3	4	3	2	3	3	3	3	5	2	5	3	5	3
22493	1	3	1	4	5	4	3	5	5	1	5	1	5	2
88713	2	4	2	1	2	2	2	2	5	2	4	4	5	2
36663	3	4	3	5	4	3	3	4	5	3	4	4	5	4
54626	3	3	3	3	2	2	2	2	3	3	3	2	3	2
68235	3	4	4	4	3	3	3	3	4	1	3	4	3	3
40073	3	3	3	3	3	3	3	3	3	4	4	4	2	3
52290	1	3	3	3	1	3	3	1	1	1	1	4	1	3
22475	3	2	0	4	1	4	4	1	1	0	1	1	1	3
61452	0	0	0	3	5	0	5	5	4	5	4	4	4	5
53871	1	0	1	2	2	1	2	2	5	4	3	2	4	2
93869	5	5	5	5	4	4	4	5	5	5	5	3	5	3
31387	3	1	3	2	1	3	1	1	4	3	1	3	2	1
8229	1	5	1	3	1	1	1	1	3	2	5	4	5	1
43957	3	1	3	3	1	3	1	1	3	5	4	2	3	1
81025	5	5	5	5	2	5	5	4	4	4	4	3	4	5
10342	1	1	1	1	2	4	4	5	5	5	5	3	5	5
119130	3	3	3	3	3	5	5	5	5	5	5	4	5	4
49877	2	3	3	3	2	2	2	2	1	1	3	2	2	2
49324	3	1	1	1	3	3	3	3	1	4	3	2	4	3
60275	4	4	4	4	5	4	4	5	2	3	4	4	3	4
52082	4	3	3	3	1	3	4	4	4	4	4	1	4	2
107758	2	5	0	3	3	5	5	5	5	0	5	4	5	3
71587	5	5	5	5	2	5	5	4	4	4	4	3	4	3
73094	4	2	2	2	4	4	4	4	1	4	1	2	5	4
95553	4	5	4	3	4	4	4	4	3	3	4	3	5	4
104483	2	5	5	5	5	4	3	2	2	2	2	2	2	4
104897	3	3	3	3	3	5	5	5	5	5	5	5	5	4
53833	4	2	2	2	5	4	5	5	4	5	1	1	2	5
13037	3	4	3	3	5	4	4	4	4	3	4	3	4	5
54986	3	5	5	5	2	3	3	3	3	3	3	4	3	1
23505	0	4	0	2	3	0	3	3	2	2	2	4	4	3
44741	1	5	1	3	5	1	5	5	5	3	4	5	5	5
112372	3	4	4	3	4	4	4	4	1	5	3	3	3	4
113838	3	5	0	2	4	0	4	4	3	5	5	3	5	4
113052	2	2	2	2	2	5	4	4	4	4	4	3	4	4
62069	3	2	2	3	1	2	1	1	3	2	3	3	2	1
123872	2	3	3	3	2	3	2	2	2	2	2	2	2	1
118170	3	3	3	3	4	3	4	4	1	4	4	4	4	4
71934	2	3	3	3	2	2	5	2	2	2	2	3	2	2
112283	2	5	2	2	3	2	3	3	4	2	5	4	5	3
31461	4	4	4	4	4	4	3	4	5	4	3	2	1	4
111274	3	4	4	4	3	3	3	3	4	1	2	4	2	3
90137	4	4	4	4	3	4	5	5	5	5	5	3	5	4
5487	3	3	3	3	3	4	5	5	5	5	5	5	5	3
110992	4	4	4	4	4	4	5	5	5	5	4	3	5	5
50393	1	3	3	3	1	4	3	3	3	3	1	2	3	3
80171	2	3	3	3	2	2	2	1	4	3	4	2	2	2
56924	2	2	2	4	2	2	4	1	4	3	3	4	4	4
107024	5	3	5	3	5	5	5	5	5	2	4	4	4	5
52497	2	2	5	2	3	4	5	5	5	5	5	3	5	4
40922	1	2	1	3	1	3	3	5	5	1	2	3	5	1
35817	2	2	2	2	4	3	2	2	2	2	2	3	2	3
24382	2	1	3	1	3	3	4	2	2	2	2	4	2	2
30503	3	2	4	4	2	4	2	2	3	3	2	2	3	2
125286	1	1	1	1	4	1	4	4	5	5	5	4	4	4
40195	2	5	1	1	5	1	5	5	1	4	2	4	5	5
29132	2	4	2	4	2	2	5	2	5	4	5	3	5	2
73526	4	4	4	4	3	4	4	5	5	5	5	3	5	4
27085	2	2	2	4	2	2	2	2	3	1	3	4	4	2
38072	2	2	2	4	2	2	2	4	1	1	3	2	3	2
125941	3	4	3	4	4	3	4	4	4	5	4	3	4	4
6274	3	4	4	4	1	4	3	3	3	3	3	4	3	4
15661	5	4	4	4	5	5	5	5	4	1	4	4	2	5
47330	5	1	1	1	5	5	5	5	1	4	3	3	5	5
76908	2	4	2	2	1	2	1	1	3	1	1	1	1	1
20699	2	1	1	1	1	3	4	2	2	2	2	4	2	4
105516	1	1	1	1	4	5	5	5	5	5	5	5	5	5
15954	1	3	1	5	1	1	1	1	2	1	5	5	3	1
90062	5	5	5	5	4	4	4	4	4	3	5	3	4	4
75964	2	2	2	2	5	4	4	5	5	5	5	4	5	3
49278	2	0	2	1	5	2	5	5	2	2	3	1	5	5
77611	2	1	1	4	3	1	2	3	4	4	4	5	4	3
15635	4	5	5	5	4	4	1	4	4	4	4	1	4	4
39624	3	4	3	4	2	3	2	2	2	3	5	1	1	2
88385	3	3	3	3	2	5	5	4	4	4	4	3	4	3
23805	5	1	1	1	5	5	5	5	5	5	4	2	1	5
94249	0	5	0	1	5	5	4	3	3	3	3	4	3	5
129860	0	1	0	2	2	0	2	2	3	2	4	3	4	2
49027	5	2	2	2	5	5	5	5	2	5	4	3	2	5
117434	2	2	2	3	2	2	1	2	1	1	4	3	4	2
36119	5	1	1	1	1	4	1	5	5	5	5	1	5	4
108847	3	3	3	3	2	5	5	4	4	5	4	5	4	4
6188	3	5	5	5	4	5	4	4	4	5	4	5	4	5
112196	4	4	4	4	5	4	5	5	5	2	5	3	5	5
128755	3	3	4	3	5	5	5	5	4	3	4	4	5	5
20202	4	4	4	4	4	4	4	4	3	4	4	3	5	4
94882	1	0	0	3	5	3	3	2	2	0	1	4	2	3
105189	3	3	3	1	2	3	2	2	1	3	5	3	3	2
3683	3	4	4	4	4	2	3	3	3	3	3	4	3	2
59771	4	5	4	4	3	4	3	3	3	3	3	4	3	3
94669	2	2	2	2	5	5	4	4	4	4	4	4	4	4
110029	2	4	4	4	2	2	2	2	2	1	3	1	3	2
101614	4	4	4	4	3	4	4	3	3	4	3	5	3	5
91499	2	5	2	5	1	2	1	1	3	4	5	4	5	1
49265	0	3	0	1	1	2	3	4	4	4	4	3	4	4
26940	2	4	2	1	3	2	3	3	4	2	4	5	1	3
70422	3	4	3	4	4	3	4	4	3	4	5	5	4	4
53072	5	1	1	1	5	5	5	5	5	2	3	4	3	5
24772	1	1	1	1	4	4	4	5	5	5	5	2	5	1
69268	1	2	1	3	3	1	3	3	4	5	3	4	2	3
45409	3	3	3	3	4	2	3	4	4	4	4	4	4	1
106509	1	1	1	3	5	1	5	5	4	4	3	3	4	5
86905	0	0	0	4	2	5	5	4	4	4	4	3	4	4
126448	3	3	3	3	3	3	4	5	5	5	5	5	5	5
11604	2	4	2	1	1	2	5	1	1	2	1	2	1	3
76118	1	1	1	3	3	1	3	3	3	5	4	3	5	3
126508	3	3	3	3	5	4	5	3	3	3	3	4	3	5
97029	2	4	2	4	5	2	5	5	4	2	4	4	5	5
48727	0	5	0	4	2	5	5	4	4	4	4	3	4	3
60235	1	1	1	1	2	1	1	5	5	5	5	4	5	5
4278	4	4	4	4	4	5	5	5	5	5	5	5	5	5
129841	2	3	2	3	3	2	3	3	4	5	3	1	3	3
33126	3	5	3	5	5	3	5	5	2	1	2	5	2	5
51916	2	4	2	2	1	2	1	1	3	2	4	3	4	1
6667	2	5	2	5	4	2	4	4	3	2	4	5	5	4
123198	3	1	2	2	1	2	1	1	1	1	3	4	2	1
63650	1	1	1	1	3	4	3	3	3	2	5	4	5	3
7757	3	3	3	3	5	2	2	4	4	3	4	3	4	4
91112	3	5	3	3	2	3	2	2	5	3	4	3	5	2
17321	3	4	2	3	2	2	2	2	3	5	4	5	5	2
48958	4	4	4	4	2	3	4	4	4	4	4	4	4	1
98244	4	4	4	4	5	5	5	5	5	4	5	3	4	5
42260	5	5	5	5	1	5	4	5	5	5	5	4	5	5
15496	3	5	3	2	1	3	1	1	4	5	4	5	4	1
43188	1	1	1	1	4	5	4	5	5	5	5	4	5	5
78190	3	5	5	5	5	4	3	5	5	4	3	4	5	3
18621	3	5	0	2	2	0	2	2	5	3	5	4	2	2
38896	5	5	5	5	5	5	5	5	1	2	4	1	3	5
45223	3	3	3	3	3	3	3	3	1	1	2	2	2	3
36798	1	4	1	4	1	3	3	4	4	5	4	3	5	3
78687	2	5	2	3	3	2	4	3	4	5	4	4	5	3
110051	1	5	1	3	4	1	4	4	4	5	4	5	4	4
25848	1	0	1	4	1	1	1	1	1	5	4	1	3	1
53234	1	5	1	4	4	1	4	4	5	2	5	2	4	4
73548	3	1	4	2	3	4	4	3	3	1	3	4	3	3
73085	4	5	2	5	4	3	3	4	3	5	4	1	3	4
68153	1	1	1	1	4	5	4	4	4	4	4	3	4	4
120499	1	1	1	1	1	1	1	1	1	2	3	4	3	1
86286	2	5	2	4	2	2	2	2	3	3	4	4	4	2
92452	3	4	5	5	3	2	3	3	3	3	4	4	4	3
80419	1	1	1	1	3	4	5	5	5	5	5	5	5	5
56744	1	4	1	4	1	2	2	2	2	1	2	3	2	3
58845	1	1	1	1	5	5	5	2	2	2	2	5	2	3
35204	5	5	5	5	4	4	4	4	2	2	5	5	4	4
67010	5	5	5	5	4	4	4	4	4	4	5	5	5	4
106606	2	0	2	2	3	2	3	3	4	2	2	3	5	3
117009	2	2	2	2	2	5	5	5	5	5	5	5	5	4
10659	1	1	1	1	1	1	1	1	4	1	3	4	3	1
9724	2	2	2	2	5	3	3	1	1	2	1	3	1	1
65056	3	2	3	4	3	3	3	3	2	4	4	1	3	3
22381	3	5	5	5	4	3	4	3	3	3	3	4	3	1
84932	3	5	3	3	1	3	1	1	1	4	1	2	2	1
58816	3	5	3	4	2	3	2	2	5	3	5	5	4	2
29077	2	4	2	3	3	2	3	3	4	3	5	4	4	3
74031	1	5	1	1	2	4	4	3	3	1	3	4	3	3
116208	4	0	4	3	4	4	4	4	4	4	4	3	4	4
80494	5	1	5	1	4	5	4	4	4	2	3	3	4	4
1489	4	4	4	4	3	5	4	5	5	5	5	5	5	3
53230	4	1	4	4	4	4	4	4	1	3	4	2	4	4
