ID Accaunt_Open Age Gender Family_Members Education Status
711204483 no 56 M 4 "High School" Married
801728658 yes 53 M 2 Graduate Single
713945883 no 62 F 2 Graduate Married
779558733 yes 50 F 4 Unknown Married
788370258 yes 37 M 4 Graduate Married
714927333 yes 62 F 0 Graduate Married
710383158 yes 49 M 3 Uneducated Single
798007308 yes 57 F 3 "High School" Married
711768858 yes 55 M 2 "High School" Married
714888633 yes 50 M 1 Graduate Married
712650333 yes 48 M 3 College Married
719945433 yes 60 F 1 Uneducated Divorced
720310458 yes 46 M 1 Unknown Single
718344033 yes 47 M 2 College Married
715442958 yes 54 M 2 Uneducated Married
780326883 yes 53 M 2 Doctorate Married
711157833 yes 56 F 3 Graduate Single
719704308 yes 56 F 4 "High School" Married
708772308 yes 41 M 3 Uneducated Married
817663908 yes 60 F 1 Graduate Married
780054258 yes 40 M 5 Graduate Unknown
709990983 yes 49 F 3 Post-Graduate Married
818045958 yes 46 M 4 Graduate Single
716380683 yes 36 F 3 "High School" Married
787480158 yes 57 F 2 Unknown Married
778461408 yes 38 M 1 "High School" Married
713861733 yes 50 M 3 Graduate Divorced
789291633 yes 62 M 0 Graduate Married
789513858 no 43 M 3 Unknown Married
778357458 yes 44 F 5 Unknown Single
718325883 yes 39 M 2 Uneducated Single
720344658 yes 38 M 2 College Married
809292483 yes 44 F 4 College Married
779791008 yes 43 M 3 "High School" Married
779557533 yes 54 M 1 Post-Graduate Single
795904233 yes 38 F 3 Unknown Single
710573808 yes 55 M 2 Unknown Single
717418158 yes 42 M 5 Unknown Unknown
771963708 no 56 M 3 Unknown Married
712433508 no 59 F 1 Unknown Married
779320983 yes 46 M 4 Uneducated Single
718093233 yes 55 F 2 Post-Graduate Married
719459358 yes 52 M 1 Doctorate Married
717728808 yes 39 F 2 Graduate Married
788701608 yes 42 F 4 Graduate Single
778506633 no 43 F 4 College Married
719989008 yes 47 F 1 "High School" Unknown
791839233 yes 42 F 4 Unknown Divorced
716918508 yes 39 M 1 College Single
717321783 yes 50 M 1 Uneducated Single
799000008 yes 57 M 2 Post-Graduate Divorced
721517208 yes 41 M 4 Unknown Married
719068683 yes 52 F 1 "High School" Married
709120008 yes 43 M 2 "High School" Single
709117533 yes 42 M 3 "High School" Single
816594183 yes 58 F 2 Uneducated Married
789485433 yes 42 M 4 College Married
712881483 yes 55 M 1 Post-Graduate Married
712689333 yes 38 M 2 Unknown Single
771492408 yes 40 F 2 Graduate Married
711668283 yes 48 M 4 Uneducated Married
772684833 yes 32 F 1 Unknown Married
712960308 yes 33 F 2 "High School" Single
713530833 no 58 M 2 Graduate Married
756065433 yes 26 M 0 Unknown Single
710997183 yes 46 M 0 Unknown Married
711146358 yes 39 F 1 Graduate Married
716144058 yes 36 F 1 College Single
778699908 no 43 M 2 Uneducated Married
713571258 yes 45 M 2 Unknown Single
711676908 yes 51 F 3 College Married
719315508 yes 62 F 0 Unknown Married
778623858 yes 58 M 0 Uneducated Married
714665733 yes 42 M 4 Graduate Single
816089433 yes 49 M 4 Doctorate Married
716991933 no 53 F 3 Uneducated Single
714534108 yes 45 F 2 "High School" Married
787456608 yes 29 M 2 "High School" Married
717090183 yes 60 M 1 Doctorate Married
772782708 yes 50 M 3 Post-Graduate Single
710722908 yes 53 M 3 Doctorate Single
795155433 yes 45 M 3 Unknown Married
715271733 yes 50 F 2 Uneducated Single
771706308 yes 46 M 2 Doctorate Single
713989233 yes 61 M 0 Post-Graduate Married
780198258 yes 46 M 4 College Single
802002858 no 62 F 1 "High School" Married
716290233 yes 43 F 3 Graduate Married
828298908 yes 54 M 4 Graduate Married
788946783 yes 50 M 2 Unknown Single
720697908 yes 35 M 2 "High School" Married
780598383 yes 35 M 3 Doctorate Single
715345833 yes 36 F 1 "High School" Single
710831133 yes 42 M 3 Unknown Married
766706358 yes 39 F 2 Unknown Married
816533733 yes 50 M 1 Unknown Married
712373208 no 43 M 3 Doctorate Single
721433283 yes 39 F 1 "High School" Single
720680058 yes 47 M 2 Post-Graduate Married
716909283 yes 60 M 1 Post-Graduate Single
754654383 yes 30 M 2 "High School" Married
719226333 yes 44 M 4 Unknown Single
779759058 yes 52 M 0 Graduate Single
718206783 yes 45 F 4 Unknown Single
715783758 yes 40 M 4 Graduate Divorced
771190083 yes 36 F 3 Post-Graduate Single
713135883 yes 65 F 0 "High School" Married
778799583 yes 35 F 0 Unknown Married
808796208 yes 54 F 2 Unknown Divorced
708313608 yes 53 M 3 Unknown Married
779330208 yes 62 F 1 College Married
794498733 yes 40 M 2 Unknown Single
807964908 yes 41 M 4 "High School" Married
823845783 yes 53 M 2 Unknown Married
711748983 yes 30 M 1 "High School" Married
718064283 yes 46 M 3 Uneducated Divorced
710492733 yes 29 M 0 Post-Graduate Single
779016408 yes 37 F 3 Uneducated Married
717787533 yes 51 F 1 "High School" Married
714851058 yes 31 M 0 Graduate Married
823535133 yes 45 M 2 Uneducated Unknown
708455883 no 57 M 1 Graduate Single
780095808 yes 43 M 3 Unknown Divorced
709207458 yes 44 M 3 Graduate Married
763895958 no 53 M 2 "High School" Married
715942683 yes 32 F 3 Graduate Single
721301733 yes 53 M 1 Graduate Married
711927108 no 54 M 3 "High School" Married
718083483 yes 42 M 3 Uneducated Unknown
717548358 yes 38 F 1 College Married
816829608 yes 44 M 2 Unknown Married
713936583 yes 54 M 2 Graduate Married
709682658 yes 37 F 4 "High School" Single
793889508 yes 48 F 2 Graduate Married
714648933 yes 55 F 3 Graduate Married
711556533 yes 43 F 1 Graduate Unknown
717420333 yes 37 M 1 "High School" Single
768921933 yes 34 M 2 "High School" Married
714311583 yes 46 F 4 Graduate Single
717707133 yes 32 M 1 Unknown Single
716043258 yes 53 M 3 Unknown Married
716343408 yes 46 M 3 Graduate Divorced
718909158 yes 38 M 1 College Married
719471433 yes 31 F 0 Graduate Married
712763808 yes 38 M 2 Unknown Single
711147483 no 46 F 3 Graduate Single
719788833 yes 47 M 3 "High School" Married
715168983 yes 47 F 3 Graduate Married
714306258 yes 56 M 1 College Married
713828208 yes 47 M 2 Uneducated Unknown
710574558 yes 47 M 4 Graduate Single
710947683 yes 64 F 0 Graduate Married
711113958 yes 37 F 3 Unknown Married
718923858 yes 42 M 1 College Married
752666508 yes 41 M 4 College Married
712672083 yes 65 F 0 "High School" Married
719863758 yes 49 F 3 Post-Graduate Married
720990183 no 54 M 5 "High School" Married
720718908 yes 46 M 3 Uneducated Single
721250358 yes 50 M 2 Unknown Married
779773533 yes 50 F 3 Unknown Married
708249708 yes 48 F 1 Doctorate Married
713967783 yes 62 F 0 Unknown Married
779506158 yes 39 F 1 College Married
759823158 yes 46 M 1 Unknown Married
716608608 no 41 M 2 Uneducated Married
789528183 yes 39 F 2 Graduate Married
708895158 yes 46 M 2 Unknown Married
824805858 yes 39 F 2 Uneducated Single
720840108 yes 44 M 0 Uneducated Married
787595658 yes 57 F 3 Unknown Single
720244983 yes 40 M 3 Unknown Single
713220258 yes 65 F 0 "High School" Married
813469458 yes 26 F 1 Graduate Single
788939358 yes 47 M 2 "High School" Unknown
718870158 yes 47 M 4 "High School" Married
788673708 no 57 F 2 "High School" Married
711809283 yes 31 M 1 Unknown Married
816513108 yes 54 M 4 Graduate Married
718594608 yes 43 F 2 Post-Graduate Married
823606983 yes 39 M 2 College Married
717028158 yes 53 M 3 Graduate Married
788485908 yes 44 M 3 Unknown Married
714472608 yes 59 M 0 College Married
710793783 yes 53 F 3 Graduate Married
794340033 yes 34 F 3 Uneducated Married
716462658 yes 47 M 4 Doctorate Single
718050033 yes 54 M 2 College Married
714023808 yes 42 F 2 Graduate Married
716341833 yes 53 F 3 College Married
719648358 yes 50 M 2 Graduate Single
816600933 no 56 M 0 College Married
714208533 no 43 M 3 "High School" Married
713095533 yes 44 F 4 "High School" Divorced
809967783 yes 34 F 4 Graduate Divorced
715848408 yes 61 M 1 Graduate Unknown
714414483 yes 54 F 0 Unknown Married
708655983 yes 49 F 3 "High School" Divorced
720426708 no 56 M 3 "High School" Single
713743158 yes 47 M 1 Graduate Married
721279083 yes 53 M 4 Graduate Single
779149683 yes 30 F 0 Graduate Divorced
714970458 yes 39 F 2 "High School" Married
719070108 yes 44 M 2 Graduate Married
715490733 yes 54 F 3 Uneducated Single
714989583 yes 46 M 2 Graduate Married
820355433 yes 43 M 3 Unknown Single
715901508 yes 35 M 1 "High School" Married
710370483 yes 39 F 4 College Married
778573233 yes 61 F 1 Graduate Married
708833133 yes 40 F 3 Graduate Divorced
719885883 yes 53 M 3 College Single
712523283 yes 55 M 2 Unknown Married
711309033 yes 41 M 2 Unknown Single
708134283 yes 35 M 2 Uneducated Married
720147633 yes 61 M 1 Unknown Single
708983658 no 51 M 2 Uneducated Single
766285608 yes 42 M 3 "High School" Single
779715108 yes 46 M 2 Unknown Divorced
798035358 yes 46 F 4 "High School" Single
719391783 yes 46 M 4 Uneducated Married
809342208 yes 26 M 0 Graduate Single
780713058 yes 46 M 3 "High School" Married
779338683 yes 62 M 1 Graduate Married
783387783 yes 55 M 2 Uneducated Divorced
787800108 yes 55 M 2 College Married
721397808 yes 32 M 0 "High School" Married
778698408 yes 37 F 4 Uneducated Married
709545333 yes 33 F 4 "High School" Single
716032233 yes 42 M 2 College Married
717835908 yes 33 M 2 Post-Graduate Married
719466558 yes 60 F 0 "High School" Single
778663458 no 65 M 1 "High School" Married
716024808 no 57 M 1 Graduate Married
713008308 yes 59 F 0 Unknown Married
794831733 yes 45 F 5 Graduate Married
713854608 yes 62 M 1 Uneducated Married
715993608 yes 51 M 2 College Single
789368658 yes 57 M 2 Graduate Married
802817358 yes 38 F 3 "High School" Married
708098133 yes 32 F 0 Graduate Married
801499908 yes 43 F 4 Graduate Married
824770683 yes 51 F 0 Unknown Divorced
718310733 yes 50 M 2 Unknown Divorced
708162558 yes 64 F 0 Uneducated Married
721129383 yes 53 F 1 Doctorate Married
721249158 no 42 M 2 Uneducated Single
721049658 yes 53 M 3 Graduate Single
806392908 yes 52 F 4 "High School" Single
714886533 yes 60 F 2 "High School" Married
772375533 yes 30 M 1 Graduate Married
826775058 yes 43 F 3 Uneducated Married
711878733 yes 60 M 1 Uneducated Married
714550383 yes 46 M 2 "High School" Single
712636308 yes 65 F 2 "High School" Married
772139433 yes 44 F 2 College Single
709058808 yes 56 F 2 College Married
813240408 yes 45 F 4 "High School" Married
767753958 yes 37 M 3 Graduate Unknown
710111733 yes 48 M 2 "High School" Married
761544333 yes 37 F 4 College Married
788814783 yes 39 M 1 Uneducated Single
715034358 yes 41 M 2 Graduate Married
709624533 yes 55 F 2 "High School" Married
709942383 yes 34 M 1 Graduate Married
803957508 yes 52 M 2 Unknown Single
713378133 yes 54 F 0 Post-Graduate Single
709217358 yes 40 M 3 Post-Graduate Married
720998358 yes 52 M 0 "High School" Married
721051908 yes 45 M 3 Graduate Single
715232058 yes 61 M 0 Post-Graduate Married
806250783 yes 57 F 2 "High School" Married
817245183 yes 51 M 2 Unknown Unknown
713670333 yes 60 M 1 Unknown Single
826477083 yes 48 F 2 College Married
788728608 yes 34 M 0 "High School" Married
717190533 yes 49 M 4 "High School" Married
716580033 yes 53 M 3 "High School" Married
711644508 yes 34 M 2 Uneducated Single
714334383 yes 54 M 2 Graduate Married
720611058 yes 40 M 3 Graduate Single
712420833 yes 49 F 5 College Single
713845083 no 41 F 4 "High School" Single
713756508 yes 46 M 3 Graduate Divorced
735565158 yes 46 M 4 Graduate Married
714131058 yes 30 M 0 Graduate Unknown
717180633 yes 59 M 1 Post-Graduate Married
717295683 yes 50 M 0 Doctorate Single
713128833 yes 49 M 2 Unknown Unknown
813499458 no 45 M 5 "High School" Unknown
710070183 yes 53 F 1 "High School" Single
789605658 yes 42 F 1 Doctorate Married
710045058 yes 46 M 5 "High School" Married
710164683 yes 33 M 1 Graduate Married
710802258 yes 46 F 2 Graduate Married
721036233 yes 61 M 0 "High School" Married
710036508 yes 42 M 5 Uneducated Married
717776808 yes 47 F 4 Graduate Single
714906033 yes 47 F 2 Graduate Single
714273708 yes 53 F 4 Graduate Married
721117533 yes 46 F 3 Graduate Single
715374558 yes 26 M 0 College Divorced
824807658 yes 45 M 3 Graduate Married
714940608 yes 36 M 2 "High School" Divorced
824782008 yes 42 M 3 "High School" Unknown
717561108 yes 52 M 1 Graduate Married
717127083 yes 37 M 3 Graduate Married
772460508 yes 53 M 1 Uneducated Married
720484908 yes 65 F 1 Post-Graduate Married
771237933 yes 47 M 1 Uneducated Unknown
794664183 yes 38 M 0 Uneducated Married
797488158 yes 52 M 2 "High School" Married
708543258 yes 36 M 3 "High School" Married
778706508 yes 43 M 4 College Married
712240083 no 38 F 3 Unknown Single
713650683 yes 65 F 0 Graduate Married
772532208 no 51 F 2 Doctorate Married
778929783 no 40 M 3 Graduate Divorced
714244383 yes 39 M 3 College Unknown
718797558 yes 39 F 1 Graduate Married
712821333 yes 60 M 0 Uneducated Married
721120008 yes 43 F 2 Uneducated Single
709633533 yes 31 M 2 Uneducated Married
710789058 yes 55 M 1 Graduate Single
716174433 yes 65 F 1 College Married
789886533 yes 54 F 1 "High School" Married
715210308 yes 40 F 1 "High School" Married
721038408 yes 38 F 2 "High School" Married
713325108 yes 36 M 2 Post-Graduate Married
720352533 yes 43 M 3 "High School" Unknown
708431433 yes 41 M 3 Graduate Married
716996583 yes 50 M 3 "High School" Divorced
718699683 yes 48 M 3 College Married
771359958 yes 39 M 4 Unknown Single
716604633 yes 55 F 2 Post-Graduate Married
813952233 yes 44 M 3 Graduate Unknown
713053383 no 42 M 3 Graduate Married
709979583 yes 54 M 3 Graduate Married
709380333 yes 57 M 1 Uneducated Married
778574283 yes 53 F 1 Uneducated Married
789875883 yes 41 F 4 Uneducated Single
714661233 yes 39 M 1 Graduate Single
813915933 yes 45 M 2 Graduate Divorced
708358683 yes 46 M 2 Graduate Married
824761458 yes 54 M 2 "High School" Married
715362183 yes 40 F 4 Graduate Married
721194858 yes 48 M 4 Graduate Unknown
803595858 no 56 F 3 "High School" Married
716198358 yes 33 F 4 Post-Graduate Married
714173808 yes 44 F 4 Graduate Single
709465758 yes 62 F 1 Post-Graduate Married
714081558 yes 33 F 0 Graduate Married
717364458 yes 36 F 3 "High School" Married
778755858 yes 46 M 3 Graduate Unknown
710754933 no 61 F 0 Graduate Married
720007383 no 41 F 2 Unknown Single
810220833 yes 42 M 4 Graduate Unknown
718362783 no 35 M 2 Graduate Married
708267858 yes 65 F 0 "High School" Married
708856983 no 36 M 3 Post-Graduate Married
715588908 yes 42 F 4 Graduate Single
772674933 yes 51 M 1 Uneducated Married
720148983 yes 54 F 1 Uneducated Married
720650208 yes 40 F 3 College Unknown
769732233 yes 40 M 5 Graduate Married
713030958 yes 57 F 2 College Married
711320508 yes 57 M 4 Graduate Married
795795408 yes 53 M 2 Uneducated Married
717904383 yes 40 M 2 Graduate Married
714115533 yes 28 M 0 Graduate Married
712475733 yes 38 F 3 "High School" Married
718996758 yes 37 F 2 Graduate Married
713049933 yes 65 F 1 "High School" Married
709961958 no 58 F 4 "High School" Divorced
718301508 yes 41 M 2 "High School" Married
714831033 yes 54 M 5 Graduate Married
710653158 yes 39 F 4 Graduate Married
721265883 yes 26 M 1 Graduate Single
715049583 yes 60 M 1 Unknown Married
715394883 yes 35 F 2 "High School" Married
773448558 yes 46 M 3 Graduate Divorced
717249783 yes 47 M 4 Unknown Unknown
708344358 yes 53 F 3 "High School" Married
712003083 yes 55 M 1 Graduate Married
754282908 yes 50 F 1 Post-Graduate Married
717412608 no 38 F 2 "High School" Married
719412258 yes 39 F 3 Graduate Single
788675658 yes 39 F 2 Unknown Single
717683583 yes 39 M 3 "High School" Single
820584408 yes 49 F 3 Graduate Single
719392833 yes 45 F 3 Graduate Married
718595583 yes 55 M 3 Graduate Married
778508883 yes 44 M 5 Graduate Married
715511658 yes 49 F 5 Post-Graduate Unknown
711999783 yes 41 M 3 Uneducated Married
753856008 yes 49 F 2 Unknown Unknown
789920883 yes 45 F 3 Graduate Single
788677533 yes 44 M 4 Unknown Married
716284308 yes 65 M 2 Graduate Married
712120608 no 35 M 3 College Married
715482483 yes 26 M 0 "High School" Single
720848733 yes 38 M 1 "High School" Married
708480333 yes 65 M 0 Unknown Single
826723308 yes 58 M 3 College Married
801369258 yes 47 F 5 Post-Graduate Married
709584483 yes 33 F 3 Graduate Married
715708308 yes 54 F 3 Doctorate Married
779707308 yes 35 F 1 Graduate Married
711688158 yes 47 M 5 Graduate Single
711848658 yes 35 M 3 College Married
715855083 yes 48 M 4 "High School" Married
778971408 yes 36 M 4 Doctorate Married
711648708 yes 44 M 3 Graduate Married
713149683 yes 44 F 3 College Single
771903033 yes 36 F 1 Graduate Married
737925558 yes 64 M 0 Doctorate Married
803347908 yes 34 F 1 Graduate Single
817285758 yes 49 M 4 Graduate Single
711480108 yes 37 M 4 "High School" Married
709662708 yes 65 M 1 "High School" Married
709224858 yes 53 M 2 Post-Graduate Married
821771508 yes 32 M 0 "High School" Married
712216533 yes 44 M 5 Unknown Single
710522433 yes 65 M 0 Graduate Married
779046408 yes 60 M 0 Graduate Married
708595158 yes 27 F 0 Graduate Single
757266933 yes 52 M 2 Post-Graduate Married
816776283 yes 42 M 4 "High School" Unknown
719904333 yes 29 M 0 Graduate Married
718264233 yes 29 M 0 "High School" Married
784798683 yes 38 M 2 "High School" Married
